29222,Procurement,Bachelors,region_7,m,sourcing,38.0,10,0
50994,Procurement,Masters & above,region_2,m,sourcing,33.0,4,0
1276,Sales & Marketing,Bachelors,region_7,m,sourcing,28.0,4,0
22054,Sales & Marketing,Masters & above,region_9,m,other,33.0,5,0
31041,Sales & Marketing,Masters & above,region_22,m,sourcing,32.0,9,0
64122,Procurement,Bachelors,region_16,f,sourcing,27.0,6,0
76830,Operations,Masters & above,region_13,f,sourcing,39.0,5,0
24188,Technology,Bachelors,region_2,f,referred,39.0,10,0
1749,Technology,Bachelors,region_2,m,other,34.0,6,0
74749,Operations,Bachelors,region_13,m,sourcing,36.0,2,0
24091,Analytics,Bachelors,region_16,m,other,34.0,7,0
69671,Procurement,Masters & above,region_15,m,sourcing,36.0,4,0
31902,Technology,Masters & above,region_28,f,other,32.0,2,0
48217,Technology,Bachelors,region_2,m,other,48.0,16,1
10292,Sales & Marketing,Bachelors,region_23,m,sourcing,47.0,4,0
61474,HR,Bachelors,region_31,m,sourcing,31.0,3,0
54053,Finance,Bachelors,region_2,f,sourcing,39.0,13,0
65465,Analytics,Bachelors,region_30,m,other,34.0,9,0
26232,Technology,Masters & above,region_13,f,other,38.0,4,0
54413,Sales & Marketing,Bachelors,region_4,m,other,44.0,14,1
59365,Analytics,Masters & above,region_7,m,other,42.0,4,0
45470,Sales & Marketing,Masters & above,region_7,f,other,36.0,7,0
12571,Operations,Masters & above,region_16,f,other,37.0,8,0
31518,Technology,Masters & above,region_14,f,other,34.0,6,0
49208,Operations,Bachelors,region_7,f,sourcing,29.0,3,0
31515,Sales & Marketing,Bachelors,region_2,m,other,30.0,4,0
43824,Analytics,Bachelors,region_26,m,sourcing,30.0,5,0
18600,Technology,Masters & above,region_2,m,referred,34.0,7,0
49494,Procurement,Below Secondary,region_2,f,sourcing,24.0,1,0
76821,Analytics,Masters & above,region_2,m,other,53.0,6,0
11378,Sales & Marketing,Masters & above,region_27,m,other,41.0,7,0
32242,Technology,Masters & above,region_2,m,sourcing,37.0,10,0
16142,Technology,Bachelors,region_16,f,sourcing,33.0,8,0
1250,Procurement,Masters & above,region_17,f,sourcing,36.0,4,0
6366,Technology,Bachelors,region_5,m,sourcing,25.0,1,0
65786,Finance,Masters & above,region_13,m,sourcing,33.0,9,0
52386,Sales & Marketing,Bachelors,region_29,m,sourcing,29.0,6,0
71833,Procurement,Masters & above,region_2,m,other,48.0,20,1
1327,Sales & Marketing,Bachelors,region_26,m,other,40.0,10,0
2383,Sales & Marketing,Masters & above,region_22,f,sourcing,39.0,10,0
67658,Analytics,Bachelors,region_32,m,other,26.0,2,0
24637,Sales & Marketing,Masters & above,region_1,f,sourcing,31.0,6,0
67379,HR,Masters & above,region_28,m,other,34.0,12,0
37712,Procurement,Bachelors,region_2,f,other,26.0,3,0
66799,Procurement,Bachelors,region_26,f,other,24.0,2,0
16875,Sales & Marketing,Masters & above,region_8,m,sourcing,31.0,4,0
16517,Procurement,Masters & above,region_22,f,other,40.0,3,0
46895,Sales & Marketing,Bachelors,region_6,m,other,33.0,6,0
46351,Sales & Marketing,Bachelors,region_28,m,sourcing,36.0,4,0
25883,Legal,Bachelors,region_16,m,other,30.0,1,0
67480,Sales & Marketing,Masters & above,region_16,f,other,35.0,7,0
13471,R&D,Bachelors,region_4,m,sourcing,32.0,3,0
48370,Sales & Marketing,Bachelors,region_2,m,other,34.0,3,0
1183,Analytics,Bachelors,region_27,m,other,35.0,10,0
66776,Procurement,Bachelors,region_7,f,sourcing,28.0,6,0
53366,Technology,Bachelors,region_17,f,other,28.0,2,0
77194,Procurement,Bachelors,region_11,m,other,40.0,10,0
56386,Procurement,Bachelors,region_13,m,sourcing,38.0,9,0
44243,Technology,Bachelors,region_7,f,sourcing,31.0,7,0
68929,Operations,Masters & above,region_15,f,sourcing,39.0,6,0
47990,Sales & Marketing,Bachelors,region_2,m,other,26.0,1,0
42308,Sales & Marketing,Bachelors,region_29,m,other,37.0,12,0
34787,Finance,Bachelors,region_2,m,other,41.0,8,0
30673,Operations,Bachelors,region_2,m,sourcing,39.0,2,0
20454,Operations,Bachelors,region_2,m,sourcing,46.0,6,0
14255,Sales & Marketing,Masters & above,region_2,m,other,40.0,9,0
695,Sales & Marketing,Bachelors,region_22,m,other,39.0,5,0
62976,Operations,Bachelors,region_27,f,sourcing,44.0,6,0
16198,Sales & Marketing,Masters & above,region_4,m,other,34.0,10,0
18019,HR,Bachelors,region_2,m,other,54.0,13,0
37984,HR,Bachelors,region_2,m,sourcing,48.0,16,1
2425,Sales & Marketing,Bachelors,region_26,m,other,29.0,4,0
40814,Technology,Bachelors,region_31,m,other,45.0,11,0
23800,Procurement,Bachelors,region_16,m,other,30.0,5,0
32889,Procurement,Bachelors,region_26,m,other,31.0,7,0
11336,Sales & Marketing,Bachelors,region_26,m,sourcing,41.0,13,0
3455,Sales & Marketing,Bachelors,region_4,m,other,44.0,6,0
58459,Analytics,Masters & above,region_22,f,other,30.0,2,0
34222,Sales & Marketing,Bachelors,region_13,f,sourcing,30.0,6,0
19756,Procurement,Bachelors,region_2,f,other,36.0,10,0
22506,Analytics,Bachelors,region_22,m,other,35.0,4,0
7488,Analytics,Bachelors,region_19,m,other,33.0,6,0
42978,Analytics,Bachelors,region_2,m,other,35.0,4,0
57052,Sales & Marketing,Bachelors,region_2,m,other,35.0,8,0
10424,Sales & Marketing,Bachelors,region_31,m,other,49.0,17,1
70644,Operations,Bachelors,region_2,f,other,29.0,4,0
42310,Technology,Bachelors,region_33,m,other,38.0,10,0
55184,Finance,Bachelors,region_11,m,other,28.0,6,0
19061,Technology,Bachelors,region_13,m,other,35.0,7,0
72225,Technology,Bachelors,region_21,m,other,25.0,1,0
65816,Operations,Bachelors,region_27,m,other,43.0,13,0
33424,Technology,Masters & above,region_2,f,other,39.0,3,0
73061,Sales & Marketing,Masters & above,region_7,m,other,34.0,9,0
57307,Sales & Marketing,Bachelors,region_7,m,sourcing,30.0,7,0
16751,Sales & Marketing,Masters & above,region_2,f,other,31.0,5,0
31709,Sales & Marketing,Masters & above,region_7,m,sourcing,36.0,10,0
46319,Sales & Marketing,Bachelors,region_6,f,sourcing,29.0,8,0
32544,Operations,Bachelors,region_21,m,sourcing,38.0,4,0
29042,Legal,Bachelors,region_2,m,sourcing,39.0,3,0
66787,Technology,Bachelors,region_30,m,sourcing,28.0,1,0
58208,Analytics,Bachelors,region_2,m,other,43.0,4,0
53176,Technology,Bachelors,region_2,m,sourcing,41.0,12,0
6100,Finance,Bachelors,region_22,f,other,29.0,9,0
46547,Finance,Bachelors,region_31,m,other,25.0,3,0
25467,Sales & Marketing,Masters & above,region_28,m,other,34.0,3,0
7474,Finance,Masters & above,region_22,m,sourcing,32.0,4,0
5010,Technology,Bachelors,region_2,f,referred,24.0,2,0
16790,Sales & Marketing,Masters & above,region_1,f,other,37.0,9,0
15692,Procurement,Below Secondary,region_2,m,other,25.0,1,0
54516,Analytics,Bachelors,region_2,m,sourcing,35.0,8,0
7725,Technology,Bachelors,region_26,m,other,47.0,4,0
49036,R&D,Masters & above,region_7,m,other,40.0,3,0
28899,Technology,Bachelors,region_4,m,other,28.0,7,0
48877,Sales & Marketing,Bachelors,region_30,m,other,28.0,5,0
76815,Operations,Masters & above,region_15,f,other,45.0,15,1
29086,Procurement,Bachelors,region_27,f,other,29.0,2,0
17697,Operations,Bachelors,region_22,m,sourcing,28.0,6,0
25912,Operations,Bachelors,region_26,f,sourcing,28.0,4,0
33757,HR,Bachelors,region_22,m,referred,27.0,2,0
30353,Operations,Bachelors,region_2,m,other,35.0,5,0
66863,Analytics,Bachelors,region_14,m,sourcing,30.0,1,0
44598,Operations,Masters & above,region_2,m,other,38.0,2,0
69056,Sales & Marketing,Bachelors,region_2,m,other,27.0,3,0
39697,Sales & Marketing,Bachelors,region_13,m,other,39.0,6,0
9996,Procurement,Masters & above,region_17,f,sourcing,34.0,5,0
73487,Sales & Marketing,Bachelors,region_22,m,other,22.0,1,0
6239,Operations,Bachelors,region_31,m,sourcing,30.0,8,0
6980,Operations,Masters & above,region_21,m,sourcing,46.0,12,0
54953,Sales & Marketing,Masters & above,region_2,m,other,34.0,8,0
67681,Analytics,Bachelors,region_11,m,sourcing,31.0,9,0
4417,Finance,Bachelors,region_15,m,other,36.0,2,0
75702,Finance,Bachelors,region_32,m,sourcing,35.0,7,0
591,Procurement,Bachelors,region_22,m,other,41.0,11,0
12841,Technology,Bachelors,region_15,m,other,35.0,3,0
43704,Technology,Bachelors,region_25,f,other,30.0,4,0
37689,Sales & Marketing,Bachelors,region_5,m,other,32.0,1,0
3990,Technology,Bachelors,region_10,m,other,27.0,4,0
55454,Technology,Bachelors,region_2,m,referred,30.0,3,0
9677,Operations,Bachelors,region_19,m,sourcing,36.0,4,0
25620,HR,Bachelors,region_2,f,sourcing,41.0,6,0
78280,Sales & Marketing,Bachelors,region_7,m,sourcing,30.0,1,0
69996,Sales & Marketing,Bachelors,region_14,f,sourcing,32.0,6,0
38992,Technology,Masters & above,region_2,m,sourcing,34.0,5,0
61755,Procurement,Bachelors,region_22,m,other,32.0,5,0
29966,Operations,Masters & above,region_2,f,other,33.0,23,1
51673,Sales & Marketing,Bachelors,region_27,m,other,27.0,4,0
36870,Operations,Masters & above,region_3,m,sourcing,33.0,5,0
23116,Operations,Masters & above,region_1,m,other,36.0,7,0
54222,Sales & Marketing,Bachelors,region_22,m,sourcing,33.0,9,0
2454,Operations,Bachelors,region_28,m,other,30.0,4,0
9994,Sales & Marketing,Masters & above,region_2,m,other,44.0,14,1
14705,Operations,Bachelors,region_16,m,sourcing,39.0,8,0
74684,Sales & Marketing,Bachelors,region_22,m,sourcing,38.0,7,0
43067,HR,Bachelors,region_2,m,other,32.0,3,0
56434,Sales & Marketing,Bachelors,region_26,m,sourcing,51.0,13,0
76328,Procurement,Bachelors,region_30,f,other,38.0,9,0
39928,Sales & Marketing,Bachelors,region_11,m,sourcing,26.0,1,0
64375,Sales & Marketing,Masters & above,region_10,f,other,31.0,2,0
12320,Sales & Marketing,Masters & above,region_25,m,other,37.0,6,0
20464,Procurement,Bachelors,region_13,m,sourcing,32.0,6,0
31764,Operations,Bachelors,region_2,f,other,32.0,6,0
47215,Sales & Marketing,Bachelors,region_2,f,other,31.0,5,0
33910,Procurement,Bachelors,region_2,m,sourcing,47.0,15,1
3485,Procurement,Bachelors,region_15,m,other,34.0,6,0
73471,Procurement,Masters & above,region_22,m,other,36.0,9,0
9251,Finance,Bachelors,region_2,m,sourcing,40.0,6,0
59688,Operations,Bachelors,region_2,f,sourcing,50.0,4,0
56262,Operations,Bachelors,region_22,m,other,27.0,4,0
12803,Operations,Bachelors,region_22,f,other,32.0,8,0
68388,Operations,Bachelors,region_22,f,other,36.0,9,0
32344,Sales & Marketing,Bachelors,region_19,m,other,35.0,5,0
71931,Legal,Bachelors,region_31,m,other,35.0,6,0
55130,Technology,Masters & above,region_11,m,other,41.0,2,0
47604,Sales & Marketing,Masters & above,region_2,m,sourcing,32.0,5,0
29747,Technology,Bachelors,region_17,m,other,25.0,1,0
25289,Procurement,Bachelors,region_27,m,other,33.0,5,0
70638,Sales & Marketing,Bachelors,region_2,f,sourcing,22.0,2,0
40109,Finance,Bachelors,region_15,m,sourcing,28.0,2,0
34855,Technology,Bachelors,region_5,f,other,29.0,3,0
57455,Operations,Masters & above,region_2,m,other,47.0,19,1
31558,Technology,Masters & above,region_7,m,sourcing,47.0,16,1
47680,Operations,Bachelors,region_20,m,other,27.0,4,0
70695,Sales & Marketing,Bachelors,region_14,m,other,35.0,7,0
51197,Operations,Bachelors,region_26,m,other,44.0,3,0
59110,Legal,Masters & above,region_22,m,sourcing,37.0,9,0
25602,Sales & Marketing,Bachelors,region_12,m,sourcing,31.0,9,0
19695,Finance,Bachelors,region_2,f,other,30.0,4,0
38429,Sales & Marketing,Bachelors,region_11,m,other,40.0,2,0
52760,Sales & Marketing,Bachelors,region_8,m,sourcing,33.0,6,0
26863,Sales & Marketing,Bachelors,region_6,m,other,37.0,10,0
16454,Technology,Below Secondary,region_7,m,other,26.0,3,0
4559,Technology,Masters & above,region_7,m,sourcing,37.0,2,0
14115,Operations,Bachelors,region_2,f,other,39.0,8,0
7286,Operations,Bachelors,region_7,m,other,50.0,23,1
37820,Operations,Bachelors,region_7,f,other,50.0,17,1
5453,Technology,Bachelors,region_5,f,sourcing,28.0,1,0
69587,Operations,Bachelors,region_2,f,other,33.0,5,0
66010,HR,Bachelors,region_8,m,other,33.0,4,0
983,Sales & Marketing,Bachelors,region_22,m,sourcing,26.0,1,0
30800,HR,Bachelors,region_22,m,sourcing,22.0,1,0
46367,Sales & Marketing,Bachelors,region_2,m,sourcing,34.0,5,0
50384,Sales & Marketing,Bachelors,region_7,m,other,29.0,3,0
43679,Sales & Marketing,Bachelors,region_19,m,other,33.0,5,0
20232,Analytics,Bachelors,region_2,f,other,26.0,2,0
40572,Technology,Bachelors,region_2,f,referred,34.0,7,0
75902,Finance,Below Secondary,region_16,m,other,25.0,2,0
31472,Sales & Marketing,Bachelors,region_14,f,other,41.0,13,0
22353,Finance,Bachelors,region_31,m,other,26.0,2,0
57914,Procurement,Bachelors,region_27,m,other,25.0,2,0
64069,Technology,Bachelors,region_14,f,sourcing,42.0,10,0
16459,Sales & Marketing,Bachelors,region_15,m,sourcing,27.0,5,0
8158,Analytics,Bachelors,region_22,m,sourcing,28.0,2,0
73268,Analytics,Bachelors,region_2,m,sourcing,32.0,8,0
66226,Finance,Bachelors,region_2,f,sourcing,33.0,8,0
58785,Sales & Marketing,Masters & above,region_15,m,other,39.0,5,0
44141,Operations,Masters & above,region_2,f,other,39.0,10,0
36629,Analytics,Bachelors,region_31,m,sourcing,40.0,6,0
31052,Analytics,Masters & above,region_22,m,sourcing,28.0,1,0
51685,Sales & Marketing,Masters & above,region_7,m,other,48.0,18,1
35379,Analytics,Bachelors,region_31,m,other,29.0,6,0
44749,Finance,Below Secondary,region_2,m,sourcing,24.0,1,0
41723,Finance,Masters & above,region_10,m,other,32.0,7,0
61361,Procurement,Masters & above,region_15,m,sourcing,42.0,4,0
40149,Operations,Bachelors,region_4,m,other,32.0,7,0
56099,Technology,Masters & above,region_28,m,other,31.0,5,0
40736,Sales & Marketing,Bachelors,region_2,m,sourcing,41.0,14,1
71628,Sales & Marketing,Masters & above,region_14,m,other,36.0,9,0
38791,Analytics,Bachelors,region_22,f,other,26.0,2,0
20157,Operations,Masters & above,region_29,f,other,31.0,3,0
22877,Technology,Masters & above,region_26,f,other,33.0,7,0
4313,Sales & Marketing,Bachelors,region_9,m,other,34.0,10,0
30855,Sales & Marketing,Bachelors,region_26,m,sourcing,30.0,2,0
75069,Operations,Bachelors,region_20,m,other,29.0,6,0
75683,Sales & Marketing,Bachelors,region_19,m,other,39.0,3,0
67608,Procurement,Masters & above,region_2,m,sourcing,41.0,16,1
23027,Operations,Bachelors,region_7,f,sourcing,30.0,4,0
19501,Sales & Marketing,Bachelors,region_2,m,sourcing,31.0,6,0
3635,Finance,Bachelors,region_23,m,other,34.0,7,0
58375,Sales & Marketing,Bachelors,region_14,m,other,24.0,1,0
47380,Analytics,Masters & above,region_22,m,sourcing,29.0,4,0
975,Technology,Bachelors,region_16,m,other,27.0,5,0
41742,Sales & Marketing,Masters & above,region_13,m,other,34.0,4,0
11526,Sales & Marketing,Bachelors,region_18,m,other,34.0,6,0
44722,Legal,Masters & above,region_22,m,other,38.0,9,0
62674,Operations,Masters & above,region_28,m,sourcing,36.0,7,0
62680,Technology,Bachelors,region_31,f,sourcing,28.0,1,0
17043,Procurement,Bachelors,region_16,f,other,30.0,3,0
63224,Sales & Marketing,Bachelors,region_27,m,other,35.0,7,0
13282,Operations,Bachelors,region_30,m,other,33.0,3,0
5139,Sales & Marketing,Bachelors,region_26,m,sourcing,27.0,3,0
47117,Operations,Bachelors,region_22,m,sourcing,25.0,3,0
58067,Technology,Bachelors,region_33,f,other,33.0,7,0
23681,Sales & Marketing,Masters & above,region_31,m,other,39.0,10,0
44416,Technology,Masters & above,region_4,f,sourcing,33.0,3,0
23828,Procurement,Below Secondary,region_2,m,other,22.0,1,0
75849,R&D,Bachelors,region_22,m,other,34.0,9,0
74165,Procurement,Bachelors,region_22,f,other,37.0,7,0
28382,Sales & Marketing,Masters & above,region_9,m,sourcing,31.0,2,0
63366,Sales & Marketing,Bachelors,region_1,m,other,37.0,8,0
16909,Operations,Bachelors,region_32,m,sourcing,27.0,1,0
51737,Procurement,Bachelors,region_22,f,other,28.0,2,0
18585,Technology,Masters & above,region_15,m,sourcing,50.0,16,1
33646,HR,Masters & above,region_25,m,sourcing,34.0,3,0
58458,Sales & Marketing,Bachelors,region_4,m,other,37.0,7,0
69215,Sales & Marketing,Bachelors,region_2,m,other,33.0,7,0
4508,Analytics,Bachelors,region_7,m,sourcing,43.0,13,0
49647,Sales & Marketing,Bachelors,region_31,m,sourcing,34.0,7,0
49618,Analytics,Bachelors,region_31,m,sourcing,32.0,5,0
14986,Technology,Masters & above,region_13,f,other,34.0,3,0
26321,Procurement,Masters & above,region_23,m,sourcing,37.0,4,0
51408,Sales & Marketing,Bachelors,region_2,f,other,23.0,1,0
36203,Analytics,Masters & above,region_11,m,sourcing,35.0,8,0
9523,Sales & Marketing,Masters & above,region_25,f,sourcing,40.0,3,0
24337,Legal,Masters & above,region_13,m,other,40.0,8,0
53448,Operations,Masters & above,region_13,m,sourcing,35.0,3,0
5576,Sales & Marketing,Bachelors,region_31,m,sourcing,25.0,2,0
44110,Technology,Masters & above,region_7,f,other,46.0,5,0
69085,Procurement,Masters & above,region_8,m,other,38.0,11,0
77167,Sales & Marketing,Bachelors,region_2,m,other,39.0,14,1
6150,Sales & Marketing,Bachelors,region_22,m,sourcing,34.0,7,0
62147,R&D,Bachelors,region_8,m,sourcing,28.0,3,0
68879,Operations,Bachelors,region_22,m,sourcing,40.0,5,0
65115,Sales & Marketing,Masters & above,region_28,m,other,30.0,5,0
55269,Operations,Bachelors,region_32,m,other,30.0,6,0
51763,Sales & Marketing,Bachelors,region_16,f,other,35.0,7,0
30940,Finance,Bachelors,region_2,m,other,35.0,6,0
71078,Operations,Bachelors,region_22,m,other,30.0,3,0
52464,Operations,Bachelors,region_6,f,other,31.0,3,0
3530,Analytics,Bachelors,region_15,m,other,27.0,3,0
9188,R&D,Masters & above,region_4,f,other,34.0,6,0
65121,Sales & Marketing,Bachelors,region_29,f,sourcing,28.0,1,0
37895,Technology,Masters & above,region_15,m,sourcing,44.0,4,0
5649,Sales & Marketing,Masters & above,region_2,m,sourcing,39.0,12,0
61577,Sales & Marketing,Bachelors,region_22,f,sourcing,26.0,2,0
12868,R&D,Bachelors,region_22,m,sourcing,29.0,5,0
74966,Legal,Bachelors,region_2,m,other,38.0,4,0
8023,Operations,Masters & above,region_31,m,other,36.0,4,0
33807,HR,Bachelors,region_7,m,other,41.0,7,0
71459,Technology,Bachelors,region_30,m,other,26.0,3,0
39582,Procurement,Masters & above,region_17,m,other,33.0,3,0
25879,Technology,Bachelors,region_26,f,other,30.0,3,0
35351,HR,Masters & above,region_25,f,sourcing,36.0,9,0
31794,Sales & Marketing,Bachelors,region_9,m,other,33.0,5,0
61663,Sales & Marketing,Masters & above,region_25,m,other,34.0,7,0
72095,Sales & Marketing,Bachelors,region_4,m,sourcing,34.0,10,0
77101,Technology,Masters & above,region_2,f,sourcing,43.0,5,0
25557,Operations,Bachelors,region_7,m,other,30.0,6,0
31585,Legal,Bachelors,region_2,f,other,31.0,7,0
25793,Analytics,Masters & above,region_28,m,other,36.0,7,0
26024,Procurement,Masters & above,region_7,f,other,33.0,5,0
54748,Finance,Masters & above,region_2,m,other,31.0,4,0
8839,Operations,Bachelors,region_22,m,other,28.0,5,0
27967,Analytics,Bachelors,region_31,m,sourcing,29.0,3,0
75588,Sales & Marketing,Masters & above,region_25,m,other,36.0,7,0
20382,Sales & Marketing,Bachelors,region_7,m,sourcing,34.0,6,0
30108,Sales & Marketing,Bachelors,region_13,f,sourcing,38.0,7,0
48297,Technology,Masters & above,region_2,f,other,33.0,5,0
75625,Procurement,Bachelors,region_17,f,sourcing,31.0,3,0
19947,Technology,Bachelors,region_2,m,other,44.0,3,0
61450,Technology,Masters & above,region_7,m,other,36.0,8,0
77304,Procurement,Bachelors,region_20,m,sourcing,35.0,4,0
40159,Sales & Marketing,Bachelors,region_26,m,other,38.0,5,0
68305,Operations,Masters & above,region_22,m,referred,36.0,4,0
21207,Sales & Marketing,Bachelors,region_20,m,other,30.0,4,0
54630,Technology,Bachelors,region_2,m,referred,32.0,6,0
7451,Procurement,Bachelors,region_2,f,other,43.0,6,0
749,Sales & Marketing,Masters & above,region_4,m,sourcing,40.0,10,0
71969,Procurement,Bachelors,region_7,f,sourcing,26.0,3,0
29562,Analytics,Bachelors,region_6,m,other,34.0,5,0
10344,Procurement,Masters & above,region_7,m,other,42.0,14,1
26908,Sales & Marketing,Masters & above,region_20,m,sourcing,43.0,4,0
17135,Operations,Masters & above,region_22,f,other,33.0,4,0
29120,Sales & Marketing,Bachelors,region_8,m,sourcing,28.0,3,0
75684,Technology,Bachelors,region_27,f,other,36.0,6,0
74636,HR,Bachelors,region_32,m,sourcing,32.0,7,0
20682,Technology,Masters & above,region_2,m,other,33.0,17,1
55502,Sales & Marketing,Bachelors,region_28,m,other,36.0,10,0
2254,Finance,Masters & above,region_13,f,sourcing,39.0,6,0
6971,Operations,Bachelors,region_15,m,other,41.0,12,0
47079,Operations,Bachelors,region_9,m,other,29.0,2,0
62302,Procurement,Masters & above,region_2,m,other,54.0,4,0
72591,Technology,Bachelors,region_26,m,sourcing,47.0,6,0
48238,Technology,Bachelors,region_2,m,sourcing,35.0,7,0
30555,Operations,Bachelors,region_16,m,other,30.0,5,0
57880,Finance,Bachelors,region_2,f,sourcing,35.0,3,0
53571,Operations,Bachelors,region_19,m,other,42.0,4,0
78090,Operations,Bachelors,region_2,f,sourcing,27.0,1,0
57253,Operations,Masters & above,region_2,m,other,54.0,31,1
15563,Sales & Marketing,Bachelors,region_7,m,other,38.0,7,0
17580,Technology,Masters & above,region_2,m,other,50.0,17,1
55993,Operations,Bachelors,region_22,m,sourcing,27.0,3,0
56380,Sales & Marketing,Bachelors,region_2,m,sourcing,42.0,14,1
77081,Sales & Marketing,Bachelors,region_16,f,sourcing,32.0,5,0
15187,Finance,Bachelors,region_27,m,other,26.0,2,0
65221,Operations,Bachelors,region_2,f,sourcing,27.0,2,0
3105,Sales & Marketing,Bachelors,region_22,m,other,20.0,2,0
1094,Operations,Bachelors,region_21,f,other,30.0,6,0
42628,Sales & Marketing,Bachelors,region_2,m,sourcing,22.0,2,0
50652,Operations,Bachelors,region_30,f,sourcing,35.0,3,0
45424,Sales & Marketing,Bachelors,region_2,m,sourcing,25.0,1,0
64809,Analytics,Bachelors,region_22,m,sourcing,28.0,5,0
48866,Finance,Bachelors,region_2,m,other,29.0,1,0
43578,Sales & Marketing,Bachelors,region_22,m,sourcing,41.0,5,0
37402,Operations,Bachelors,region_7,m,sourcing,31.0,7,0
55268,Procurement,Masters & above,region_31,m,sourcing,42.0,6,0
22553,Finance,Masters & above,region_13,m,other,33.0,4,0
40416,Legal,Bachelors,region_22,m,sourcing,28.0,4,0
39353,Sales & Marketing,Bachelors,region_31,m,sourcing,36.0,4,0
17454,Sales & Marketing,Bachelors,region_2,m,other,34.0,4,0
9953,Sales & Marketing,Bachelors,region_2,f,other,29.0,5,0
59615,Sales & Marketing,Bachelors,region_22,f,other,38.0,11,0
10330,Analytics,Masters & above,region_11,m,sourcing,32.0,5,0
75928,Analytics,Bachelors,region_8,m,other,38.0,9,0
50946,Analytics,Bachelors,region_30,m,other,28.0,2,0
35469,Operations,Bachelors,region_26,f,other,29.0,5,0
11755,Operations,Bachelors,region_2,f,sourcing,50.0,4,0
8588,Operations,Bachelors,region_13,m,other,31.0,6,0
64902,Analytics,Masters & above,region_13,m,other,34.0,3,0
10290,Operations,Bachelors,region_26,f,sourcing,33.0,7,0
69439,Procurement,Bachelors,region_2,f,other,47.0,15,1
43257,Procurement,Masters & above,region_27,m,sourcing,38.0,13,0
41927,Finance,Bachelors,region_31,m,sourcing,29.0,6,0
20981,Procurement,Bachelors,region_15,f,other,40.0,7,0
77562,Procurement,Masters & above,region_17,f,other,35.0,4,0
23890,Technology,Bachelors,region_22,m,other,31.0,3,0
59925,Sales & Marketing,Masters & above,region_10,m,other,30.0,2,0
55146,Operations,Bachelors,region_19,m,other,45.0,13,0
24634,HR,Masters & above,region_7,m,other,39.0,9,0
47504,Operations,Bachelors,region_7,m,sourcing,35.0,10,0
75122,Operations,Bachelors,region_2,m,other,54.0,17,1
64041,Technology,Bachelors,region_27,f,other,26.0,3,0
5955,Technology,Bachelors,region_5,m,sourcing,30.0,2,0
32483,Operations,Bachelors,region_2,m,other,36.0,2,0
56698,Technology,Bachelors,region_27,m,other,29.0,4,0
6547,Sales & Marketing,Bachelors,region_22,m,other,29.0,1,0
1502,R&D,Masters & above,region_4,m,sourcing,37.0,2,0
66259,Operations,Bachelors,region_16,m,other,37.0,2,0
23766,Analytics,Bachelors,region_10,m,other,27.0,2,0
51390,Technology,Bachelors,region_7,m,other,29.0,3,0
72914,Sales & Marketing,Bachelors,region_23,m,sourcing,37.0,8,0
64739,Sales & Marketing,Bachelors,region_26,m,sourcing,40.0,10,0
21153,Technology,Masters & above,region_7,m,sourcing,37.0,10,0
41632,Sales & Marketing,Bachelors,region_31,m,sourcing,33.0,9,0
53041,Operations,Bachelors,region_15,m,other,30.0,2,0
11480,Sales & Marketing,Bachelors,region_21,m,sourcing,33.0,7,0
3666,Sales & Marketing,Bachelors,region_17,m,other,26.0,3,0
68914,Operations,Bachelors,region_25,f,sourcing,27.0,3,0
10105,Operations,Bachelors,region_19,m,other,36.0,4,0
54417,R&D,Masters & above,region_22,m,other,33.0,9,0
17485,Procurement,Masters & above,region_2,m,sourcing,44.0,5,0
63485,Procurement,Bachelors,region_14,f,other,29.0,2,0
33678,Sales & Marketing,Masters & above,region_15,m,other,35.0,3,0
21026,Technology,Bachelors,region_27,m,other,44.0,4,0
20407,Sales & Marketing,Bachelors,region_25,m,sourcing,29.0,6,0
68933,Operations,Bachelors,region_14,m,sourcing,30.0,2,0
7866,Procurement,Masters & above,region_2,f,other,40.0,11,0
51363,Analytics,Masters & above,region_31,m,other,37.0,9,0
37310,Sales & Marketing,Bachelors,region_11,m,other,24.0,1,0
38712,Operations,Masters & above,region_7,m,other,38.0,4,0
24250,Operations,Masters & above,region_22,f,other,50.0,17,1
73208,Sales & Marketing,Masters & above,region_2,m,other,37.0,12,0
4022,Analytics,Bachelors,region_14,m,sourcing,27.0,4,0
6411,Operations,Bachelors,region_32,m,other,35.0,6,0
69607,Operations,Masters & above,region_20,f,other,33.0,3,0
72483,Sales & Marketing,Bachelors,region_11,m,other,24.0,2,0
13350,Sales & Marketing,Bachelors,region_12,m,sourcing,25.0,1,0
15192,Technology,Masters & above,region_22,m,other,43.0,12,0
66704,Sales & Marketing,Bachelors,region_31,m,other,33.0,3,0
60756,Procurement,Masters & above,region_10,f,other,45.0,17,1
36333,Sales & Marketing,Bachelors,region_19,m,sourcing,35.0,7,0
15436,Procurement,Bachelors,region_7,f,other,40.0,10,0
46344,Operations,Bachelors,region_26,m,other,28.0,4,0
11910,Procurement,Bachelors,region_2,m,other,36.0,9,0
19336,Operations,Bachelors,region_4,m,other,40.0,1,0
22213,Procurement,Bachelors,region_34,m,other,28.0,5,0
54450,HR,Bachelors,region_25,f,other,26.0,2,0
28980,Procurement,Masters & above,region_15,f,sourcing,35.0,10,0
33601,Operations,Masters & above,region_2,m,other,42.0,12,0
56936,Operations,Bachelors,region_15,f,other,33.0,5,0
